,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
77,Ligne 9,@Ligne9_RATP,2018-02-01T07:47:57.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 1, 2018","08:45, le trafic est interrompu entre Pte de St-Cloud et Pont de Sevres. Reprise estimée à 12:00. (incident technique) #RATP #Ligne9",,1,10,2,[],https://twitter.com/Ligne9_RATP/status/958970159535976448
78,Ligne 9,@Ligne9_RATP,2018-02-01T07:05:16.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 1, 2018","07:59, le trafic est interrompu entre Pte de St-Cloud et Pont de Sevres (incident technique) #RATP #Ligne9",,3,9,4,[],https://twitter.com/Ligne9_RATP/status/958959419240349697
79,Ligne 9,@Ligne9_RATP,2018-02-01T05:17:12.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 1, 2018","06h14, le trafic est perturbé sur la ligne (panne de signalisation sur le secteur de République).#RATP #Ligne9",,,2,2,[],https://twitter.com/Ligne9_RATP/status/958932220902891520
80,Ligne 9,@Ligne9_RATP,2018-02-01T05:16:14.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 1, 2018","06:09, le trafic est perturbé de Mairie Montreuil vers Pont de Sevres (panne de signalisation) #RATP #Ligne9",,,2,3,[],https://twitter.com/Ligne9_RATP/status/958931979378024448
81,Ligne 9,@Ligne9_RATP,2018-02-01T04:40:54.000Z,"Ligne 9
@Ligne9_RATP
·
Feb 1, 2018","05:37, le trafic est interrompu entre Havre Caum. et Nation. Reprise estimée à 06:00. (fin tardive de chantier) #RATP #Ligne9",,,3,2,[],https://twitter.com/Ligne9_RATP/status/958923085406785537
82,Ligne 9,@Ligne9_RATP,2018-01-29T15:43:17.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 29, 2018","16:39, le trafic est perturbé sur la ligne (incident voyageur) #RATP #Ligne9",,2,1,1,[],https://twitter.com/Ligne9_RATP/status/958002619078856704
83,Ligne 9,@Ligne9_RATP,2018-01-29T15:10:22.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 29, 2018","16:07, la rame stationne à Buzenval en dir. de Mairie Montreuil (incident voyageur) #RATP #Ligne9",,,2,,[],https://twitter.com/Ligne9_RATP/status/957994333793341441
84,Ligne 9,@Ligne9_RATP,2018-01-27T16:41:07.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 27, 2018","17:33, le trafic est interrompu entre Pont de Sevres et Pte de St-Cloud. Reprise estimée à 18:00. (incident technique) #RATP #Ligne9",,2,3,11,[],https://twitter.com/Ligne9_RATP/status/957292397796446213
85,Ligne 9,@Ligne9_RATP,2018-01-23T20:21:53.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 23, 2018","21:19, le trafic est perturbé sur la ligne (malaise voyageur) #RATP #Ligne9",,,2,,[],https://twitter.com/Ligne9_RATP/status/955898400578396162
86,Ligne 9,@Ligne9_RATP,2018-01-23T20:09:53.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 23, 2018","21:06, la rame stationne à Strasbourg-St-Denis en dir. de Mairie Montreuil (malaise voyageur) #RATP #Ligne9",,,,,[],https://twitter.com/Ligne9_RATP/status/955895382847959040
87,Ligne 9,@Ligne9_RATP,2018-01-22T13:00:03.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 22, 2018","13:55, le trafic est perturbé sur la ligne (incident voyageur) #RATP #Ligne9",,,2,,[],https://twitter.com/Ligne9_RATP/status/955424823244722176
88,Ligne 9,@Ligne9_RATP,2018-01-21T04:43:11.000Z,"Ligne 9
@Ligne9_RATP
·
Jan 21, 2018","05:41, la rame stationne à F. Roosevelt en dir. de Mairie Montreuil. Reprise estimée à 06:00. (Personnes sur les voies) #RATP #Ligne9",,,1,,[],https://twitter.com/Ligne9_RATP/status/954937396373676032
