,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
233,Ligne 9,@Ligne9_RATP,2020-10-01T09:25:33.000Z,"Ligne 9
@Ligne9_RATP
·
Oct 1, 2020",[ Malaise voyageur à Nation] Le trafic est perturbé sur l'ensemble de la #ligne9 #RATP,⚠,1.0,2.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1311598113371631618
234,Ligne 9,@Ligne9_RATP,2020-09-30T03:27:41.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 30, 2020",[ Fin tardive de chantier] 05:27 le trafic est interrompu entre Nation et Mairie de Montreuil sur la #ligne9. La reprise du trafic est estimée vers 05h55 #RATP,❌,2.0,,,[],https://twitter.com/Ligne9_RATP/status/1311145667159625729
0,Ligne 9,@Ligne9_RATP,2020-09-23T21:46:49.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 23, 2020","  En raison d'un incident d'exploitation, le trafic est interrompu entre Pont de sèvres et porte de Saint-Cloud. Reprise estimée à 00h10  #Ligne9 #RATP",❌,1.0,2.0,5.0,[],https://twitter.com/Ligne9_RATP/status/1308885559172096000
1,Ligne 9,@Ligne9_RATP,2020-09-11T23:55:14.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 12, 2020",[ Incident voyageur] 1h53 : le trafic est interrompu entre Pont de Sèvres et Billancourt. La reprise du trafic est estimée vers 2h20. #Ligne9 #RATP,❌,,2.0,,[],https://twitter.com/Ligne9_RATP/status/1304569221293248512
2,Ligne 9,@Ligne9_RATP,2020-09-11T23:16:48.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 12, 2020",[ Incident voyageur] 1h14 : le trafic est interrompu entre Pont de Sévres et Porte de St-Cloud. La reprise du trafic est estimée vers 1h45. #Ligne9 #RATP,❌,,,,[],https://twitter.com/Ligne9_RATP/status/1304559550046052352
3,Ligne 9,@Ligne9_RATP,2020-09-08T05:59:42.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 8, 2020",[  Malaise voyageur ] 07:58 : La rame stationne à la station Maraîchers en direction de mairie de Montreuil #ligne9 #RATP,❌,2.0,2.0,2.0,[],https://twitter.com/Ligne9_RATP/status/1303211391906701314
4,Ligne 9,@Ligne9_RATP,2020-09-02T06:55:26.000Z,"Ligne 9
@Ligne9_RATP
·
Sep 2, 2020",[ Panne mécanique] 08h52 : une rame stationne à Rue de la Pompe en direction de Pont de Sèvres #Ligne9 #RATP,❌,2.0,3.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1301051087194148864
5,Ligne 9,@Ligne9_RATP,2020-08-31T07:26:04.000Z,"Ligne 9
@Ligne9_RATP
·
Aug 31, 2020", [Bagage oublié à Nation] 9:25 Le trafic est interrompu entre Oberkampf et Porte de Montreuil. Reprise estimée du trafic vers 9:45  #Ligne9 #RATP,❌,1.0,,,[],https://twitter.com/Ligne9_RATP/status/1300334023819104256
6,Ligne 9,@Ligne9_RATP,2020-08-26T03:54:05.000Z,"Ligne 9
@Ligne9_RATP
·
Aug 26, 2020",[ Incident technique] 05h48 : Le trafic est perturbé de Mairie de Montreuil vers Pont de Sèvres  #Ligne9 #RATP,⚠,2.0,1.0,2.0,[],https://twitter.com/Ligne9_RATP/status/1298468736773627906
7,Ligne 9,@Ligne9_RATP,2020-08-24T03:42:45.000Z,"Ligne 9
@Ligne9_RATP
·
Aug 24, 2020", [Incident technique] Le trafic est perturbé en direction de Mairie de Montreuil. #ligne9 #RATP,⚠,1.0,1.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1297741109175754753
8,Ligne 9,@Ligne9_RATP,2020-08-18T15:08:03.000Z,"Ligne 9
@Ligne9_RATP
·
Aug 18, 2020","  En raison d'un incident voyageur, le trafic est interrompu  de Oberkampf vers Nation.. Reprise estimée à 17:15  #Ligne9 #RATP",❌,1.0,,3.0,[],https://twitter.com/Ligne9_RATP/status/1295739241855623169
9,Ligne 9,@Ligne9_RATP,2020-08-18T13:52:46.000Z,"Ligne 9
@Ligne9_RATP
·
Aug 18, 2020","  En raison de personnes sur les voies à Oberkampf,  le trafic est interrompu entre Havre Caumartin et Nation. Reprise estimée à 16:00  #Ligne9 #RATP",❌,2.0,1.0,2.0,[],https://twitter.com/Ligne9_RATP/status/1295720297572835328
10,Ligne 9,@Ligne9_RATP,2020-08-18T05:30:52.000Z,"Ligne 9
@Ligne9_RATP
·
Aug 18, 2020", [Incident affectant la voie à Franklin Roosevelt] Le trafic est perturbé en direction de Mairie de Montreuil. #ligne9 #RATP,⚠,1.0,,1.0,[],https://twitter.com/Ligne9_RATP/status/1295593988062314496
11,Ligne 9,@Ligne9_RATP,2020-08-10T10:18:19.000Z,"Ligne 9
@Ligne9_RATP
·
Aug 10, 2020",[ Malaise voyageur ] 12h17 : le trafic est perturbé sur l'ensemble de la #Ligne9 #RATP,⚠,,,2.0,[],https://twitter.com/Ligne9_RATP/status/1292767223455645697
12,Ligne 9,@Ligne9_RATP,2020-08-10T10:08:21.000Z,"Ligne 9
@Ligne9_RATP
·
Aug 10, 2020",[ Malaise voyageur] 12h08 : Une rame stationne à Oberkampf en direction de Pont de Sèvres. #ligne9 #RATP,⚠,1.0,2.0,1.0,[],https://twitter.com/Ligne9_RATP/status/1292764718206255106
